,RBI_rate,HR_rate,BA
81,0.07837264678856282,0.0016010002598299058,0.20588072499328552
82,0.15586535232522591,0.036481451580116536,0.29466461225830204
83,0.16568008113882676,0.011496705308149698,0.3570493628895326
84,0.14181561955797622,0.029406196048722927,0.2933007529586332
85,0.13140523766551948,0.004699968368168156,0.32429152788577964
86,0.11370515031311909,0.006519655258807022,0.35583004399912294
87,0.13895723047346847,0.01799725549285336,0.30731409558260897
88,0.239034969960584,0.0764124050693566,0.32118056260349725
89,0.07733491977896266,0.00169292120246811,0.2335638505256537
90,0.049757091970794955,0.0011375534009418885,0.18295024900164225
91,0.12021721221270625,0.055083755492599064,0.1466239014172525
92,0.16048870760604772,0.0335806640137469,0.25948117927424535
93,0.12811698421173132,0.0350492286457251,0.2803103807459478
94,0.08925694707397493,0.0005193329477374744,0.11449873767871765
95,0.16773828651374062,0.04159432164984323,0.2948507324334039
96,0.09408215803447557,0.0023590843820259395,0.1760896191123835
97,0.21015376785598405,0.06254597242080119,0.3881984908914632
98,0.08195757093633277,0.001272741798384467,0.2606879262460331
99,0.08388545986604064,-0.00036202633567885764,-0.001394759276319102
100,0.14966616897022345,0.047936882464773546,0.29776886434805805
101,0.15229792492720104,0.03097226081542508,0.3237384431670567
102,0.0835505511471521,0.011287562705092537,0.20108917364367934
103,0.12660626791532634,0.04148453185133315,0.24686290563002092
104,-0.036588119600127395,-0.023856280216589566,0.05602758934024227
105,0.09488164927443697,0.00935869172132104,0.19628994579676315
106,0.15969407125359186,0.023794867854127807,0.37166017489618586
107,0.11065755498451436,0.013168720038561565,0.2694022077663313
108,0.155098779791622,-0.0009187704648344428,0.3223260522719648
109,0.025711434373706994,-0.00035279594541160614,0.11056815764896159
110,0.10213877133149893,0.00839317420992048,0.26697956699619335
111,0.25792926010366785,0.11504811453101213,0.39105292340644693
112,0.14329322298682895,0.026745204357120037,0.2247392302413401
113,0.09899492934929012,0.0033066068827673437,0.3942785062431975
114,0.05539430242486411,-0.0011405231845777377,0.16911237441996507
115,0.11084244846817906,0.0021397283707585008,0.2775526377507871
116,0.25660429101501814,0.09979412309121849,0.3757673592087678
117,0.1490501826767096,0.03869493441277973,0.2827947474564982
118,0.10552117123013928,0.015132870741225865,0.25885489136780143
119,0.0235486247725354,-0.0013801025339278978,0.125047945775238
120,0.17544478616251902,0.03583659220792822,0.3458374118904707
121,0.0923257164709625,0.008865071130948898,0.23313221091213154
122,0.08371590693983452,0.02369857716347651,0.18208214181302873
123,0.1320108136428034,0.028277890783620876,0.284675853493381
124,0.04655191043246267,0.0002731743101008089,0.1340011078537967
125,0.05772112317285007,0.00206554169614152,0.21812901676442883
126,0.07370446330262456,-0.0005989084504271075,0.22558755311317255
127,0.010301062835038191,0.0025199698958731417,-0.005193378711699892
128,0.10574101257972704,0.018459989491902407,0.20413474231964618
129,0.16052538526421434,0.035846540873507554,0.3217681292012893
130,0.12783723394129198,0.03174747048006961,0.22436588168877084
131,0.10116642753906016,0.01705496704871306,0.24855101884888478
132,0.13096352748506257,0.005301089983048679,0.43478717054117544
133,0.05206373522454817,0.0006956037017122815,0.18714097893411658
134,0.1182795239584706,0.014964346717699206,0.30452439943394305
135,0.18722912330842834,0.06695207471361124,0.28928789679717254
136,0.22783177116047265,0.1144709146867654,0.17422982924380692
137,0.2580437325922941,0.07863696758700836,0.44511733081603455
138,0.10725073647362579,0.005302447215422838,0.2750336570994509
139,0.11263150003277396,0.04093919824117187,0.23483184765693227
140,0.0900686117956917,0.027190777065418528,0.20441474882233435
141,0.16367061799294527,0.013480474619445581,0.32664071410232065
142,0.08100743866071831,0.001117231094507034,0.20840242447201704
143,0.14082466161144086,0.03878018150940159,0.32674812305814294
144,0.10862882025799736,0.010199717566083833,0.30562359184165944
145,0.02344499856376059,0.003261443836669856,0.0740083594694266
146,0.051203650420077546,0.0006026484851610493,0.17885311389102476
147,0.20497545560136815,0.0710613932150881,0.29797167456690277
148,0.20169685073933757,0.0719035710584805,0.3401481694423366
149,0.14807861748112486,0.04502217473117067,0.3075236967912861
150,0.14141158321888905,0.018135662633892238,0.3148985013546674
151,0.17845632437815723,0.05530309613319702,0.27904987877481136
152,0.009343437500079932,0.0026355432278637927,-0.005529885900744269
153,0.19178453394768796,0.05287153270405742,0.3054497998031074
154,0.0705557730515895,0.0026406895483152386,0.27494857171872544
155,0.1257208004981441,0.04417765679720731,0.20335299985950614
156,0.13656969569031538,0.03899727660289348,0.26259585679288727
157,0.049673961588165116,0.00035114595271494575,0.19046403524763078
158,0.06664659238998863,0.0017608928935030459,0.2513365189696769
159,0.10635137834914424,0.003159480295848357,0.28155908300036875
160,0.10013186972301727,0.007824980344507314,0.2930705147652341
161,0.06041462033260498,-0.0005184355368485199,0.256058363022793
162,0.047163878424768726,0.000750434405961696,0.18231249566593533
163,0.16725175454941882,0.02775671625963593,0.3503473171693166
164,0.1439559794605128,0.024986329698934284,0.20107598214142258
165,0.13056880822963998,0.0035825346286646794,0.26823826890869873
166,0.15172935310334362,0.05083849239426477,0.19531798329293856
167,0.1531512911573859,0.03707338251480793,0.24572717514864603
168,0.01373385018536151,0.002718561038426553,-0.005434060896617715
169,0.01782314145920884,-0.013145412862256942,0.03758025272949683
170,0.11558278377945251,0.016354010874028845,0.22669743721635396
171,0.12953634063034775,0.032966711757601325,0.29465658497273917
172,0.09039267199639127,0.010805405778207832,0.23821841470535454
173,0.09263869349622675,0.00030477055959563307,0.3407785932230989
174,0.14569060358719965,0.04257977431406285,0.26591798974809855
175,0.009795153666272607,0.0037682411328766215,-0.007174553980692361
176,0.033134558655136946,-0.0011881924745145104,0.12643697213749977
177,0.03708267289088624,-0.0023933959296605738,0.13584349105755011
178,0.1022646737406645,0.022538499367036086,0.22049604284143842
179,0.14007749135233505,0.004749070552677098,0.3632132626761469
180,0.04047357696608011,0.0008499464654367194,0.17176359476273126
181,0.07172841662749808,0.012903487766655987,0.2019286887449907
182,0.12491625272816145,0.013500718697495176,0.2701452271741905
183,0.10155638621661542,0.0035940316176141136,0.28762702889654124
184,0.2380244745733458,0.085106292277844,0.3239970230176279
185,0.07998841114925546,0.002896530804638418,0.18612317262008893
186,0.123863810520628,0.030861381916721192,0.2267625311884848
187,0.04140849234510872,-0.0008684221858573111,0.14515496841225928
188,0.20698310818246776,-0.0003494108856550212,0.20193235339578006
189,0.09620579616715576,0.019180409233073133,0.16643952527847883
190,0.02120290910790859,0.0022711706888843344,0.044539468846091335
191,0.042292119902390006,-0.001743454745715231,0.11681638214050499
192,0.10884751437388929,0.024092223887056466,0.2945874770455439
193,0.12947148826115668,0.014972638226281414,0.28592977539406794
194,0.08750962169888848,0.022302236792625975,0.23910765887113147
195,0.15374630174137546,0.046303505928141406,0.2755779972253958
196,0.04495620585810271,0.0008423830162915067,0.10664990831363531
