,Age,PA,R_rate,2B_rate,3B_rate,HR_rate,RBI_rate,SB_rate,CS_rate,BB_rate,SO_rate,BA,OBP,SLG,GDP_rate,HBP_rate,SH_rate,SF_rate,IBB_rate,Season
1973,22,56,0.07142857142857142,0.03571428571428571,0.0,0.0,0.05357142857142857,0.03571428571428571,0.017857142857142856,0.17857142857142858,0.32142857142857145,0.133,0.29100000000000004,0.17800000000000002,0.017857142857142856,0.0,0.017857142857142856,0.0,0.0,2013
1974,31,17,0.058823529411764705,0.0,0.0,0.058823529411764705,0.23529411764705882,0.0,0.0,0.0,0.29411764705882354,0.125,0.11800000000000001,0.313,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,2013
1975,19,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.667,1.0,0.0,0.0,0.0,0.0,0.0,2013
1976,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1977,31,17,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.4117647058823529,0.125,0.17600000000000002,0.313,0.0,0.0,0.0,0.0,0.0,2013
1978,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,2013
1979,29,546,0.13186813186813187,0.02197802197802198,0.01282051282051282,0.0,0.040293040293040296,0.09157509157509157,0.02564102564102564,0.1043956043956044,0.18315018315018314,0.27699999999999997,0.376,0.33299999999999996,0.020146520146520148,0.031135531135531136,0.01098901098901099,0.0018315018315018315,0.0018315018315018315,2013
1980,22,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1981,20,4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2013
1982,23,315,0.06666666666666667,0.015873015873015872,0.0,0.012698412698412698,0.08888888888888889,0.0,0.006349206349206349,0.06031746031746032,0.18095238095238095,0.213,0.28,0.27399999999999997,0.031746031746031744,0.022222222222222223,0.03492063492063492,0.0031746031746031746,0.0,2013
1983,23,14,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.35714285714285715,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,2013
1984,22,397,0.10579345088161209,0.04785894206549118,0.0025188916876574307,0.037783375314861464,0.13602015113350127,0.010075566750629723,0.0025188916876574307,0.0906801007556675,0.1889168765743073,0.203,0.27899999999999997,0.39299999999999996,0.015113350125944584,0.005037783375314861,0.017632241813602016,0.007556675062972292,0.0,2013
1985,26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1986,37,508,0.09055118110236221,0.04921259842519685,0.001968503937007874,0.03937007874015748,0.17125984251968504,0.003937007874015748,0.005905511811023622,0.11811023622047244,0.21456692913385828,0.278,0.36200000000000004,0.475,0.015748031496062992,0.001968503937007874,0.0,0.00984251968503937,0.005905511811023622,2013
1987,33,161,0.062111801242236024,0.043478260869565216,0.0,0.0,0.055900621118012424,0.012422360248447204,0.0,0.09937888198757763,0.08695652173913043,0.273,0.361,0.324,0.024844720496894408,0.018633540372670808,0.018633540372670808,0.0,0.0,2013
1988,28,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.111,0.111,0.111,0.1111111111111111,0.0,0.0,0.0,0.0,2013
1989,24,139,0.18705035971223022,0.050359712230215826,0.007194244604316547,0.0,0.09352517985611511,0.17985611510791366,0.02877697841726619,0.07194244604316546,0.1510791366906475,0.248,0.304,0.32,0.02877697841726619,0.0,0.02877697841726619,0.0,0.0,2013
1990,27,97,0.05154639175257732,0.020618556701030927,0.0,0.0,0.041237113402061855,0.0,0.0,0.08247422680412371,0.26804123711340205,0.146,0.247,0.171,0.030927835051546393,0.030927835051546393,0.041237113402061855,0.0,0.0,2013
1991,24,31,0.16129032258064516,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.16129032258064516,0.31,0.33299999999999996,0.345,0.0,0.0,0.03225806451612903,0.0,0.0,2013
1992,28,436,0.13073394495412843,0.05504587155963303,0.006880733944954129,0.027522935779816515,0.11697247706422019,0.03669724770642202,0.006880733944954129,0.08486238532110092,0.1559633027522936,0.276,0.33899999999999997,0.44299999999999995,0.02522935779816514,0.0022935779816513763,0.0045871559633027525,0.0022935779816513763,0.0,2013
1993,23,458,0.12008733624454149,0.039301310043668124,0.010917030567685589,0.03056768558951965,0.13973799126637554,0.026200873362445413,0.004366812227074236,0.07205240174672489,0.2074235807860262,0.243,0.319,0.41600000000000004,0.015283842794759825,0.03275109170305677,0.0,0.013100436681222707,0.006550218340611353,2013
1994,23,360,0.08888888888888889,0.05277777777777778,0.005555555555555556,0.008333333333333333,0.075,0.002777777777777778,0.008333333333333333,0.07222222222222222,0.23055555555555557,0.223,0.282,0.321,0.013888888888888888,0.002777777777777778,0.013888888888888888,0.002777777777777778,0.002777777777777778,2013
1995,23,31,0.1935483870967742,0.03225806451612903,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0,0.0967741935483871,0.25806451612903225,0.185,0.29,0.222,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,2013
1996,29,194,0.12371134020618557,0.030927835051546393,0.0,0.020618556701030927,0.10824742268041238,0.02577319587628866,0.010309278350515464,0.11855670103092783,0.2268041237113402,0.247,0.337,0.355,0.015463917525773196,0.005154639175257732,0.005154639175257732,0.015463917525773196,0.0,2013
1997,20,47,0.2127659574468085,0.02127659574468085,0.0,0.0,0.1276595744680851,0.19148936170212766,0.0425531914893617,0.10638297872340426,0.1276595744680851,0.268,0.34,0.293,0.06382978723404255,0.0,0.0,0.02127659574468085,0.0,2013
1998,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.133,0.133,0.133,0.0,0.0,0.0,0.0,0.0,2013
1999,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
2000,28,37,0.08108108108108109,0.05405405405405406,0.0,0.02702702702702703,0.08108108108108109,0.0,0.0,0.02702702702702703,0.3783783783783784,0.353,0.405,0.5,0.0,0.05405405405405406,0.0,0.0,0.0,2013
2001,24,12,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,2013
2002,30,10,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.1,0.0,0.0,0.0,0.0,2013
2003,35,20,0.4,0.05,0.0,0.0,0.0,0.15,0.1,0.05,0.35,0.111,0.158,0.16699999999999998,0.0,0.0,0.05,0.0,0.0,2013
2004,28,323,0.08978328173374613,0.03715170278637771,0.0030959752321981426,0.0030959752321981426,0.058823529411764705,0.0,0.006191950464396285,0.08978328173374613,0.26625386996904027,0.215,0.327,0.281,0.021671826625386997,0.043343653250773995,0.06191950464396285,0.0,0.0,2013
2005,31,407,0.13267813267813267,0.03931203931203931,0.004914004914004914,0.004914004914004914,0.07371007371007371,0.04914004914004914,0.02702702702702703,0.085995085995086,0.1547911547911548,0.242,0.307,0.314,0.009828009828009828,0.0,0.022113022113022112,0.007371007371007371,0.0,2013
2006,26,532,0.12593984962406016,0.039473684210526314,0.0018796992481203006,0.041353383458646614,0.18045112781954886,0.02819548872180451,0.015037593984962405,0.12781954887218044,0.20488721804511278,0.29100000000000004,0.387,0.489,0.03383458646616541,0.011278195488721804,0.0037593984962406013,0.011278195488721804,0.005639097744360902,2013
2007,26,60,0.15,0.03333333333333333,0.0,0.0,0.05,0.016666666666666666,0.0,0.11666666666666667,0.15,0.271,0.35700000000000004,0.313,0.016666666666666666,0.0,0.06666666666666667,0.016666666666666666,0.0,2013
2008,24,523,0.1147227533460803,0.045889101338432124,0.0038240917782026767,0.028680688336520075,0.13766730401529637,0.01338432122370937,0.01338432122370937,0.08030592734225621,0.16061185468451242,0.282,0.36,0.441,0.021032504780114723,0.030592734225621414,0.0057361376673040155,0.0076481835564053535,0.0019120458891013384,2013
2009,34,55,0.09090909090909091,0.01818181818181818,0.01818181818181818,0.0,0.2,0.01818181818181818,0.01818181818181818,0.09090909090909091,0.14545454545454545,0.292,0.364,0.354,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.0,2013
2010,28,329,0.1276595744680851,0.0364741641337386,0.0,0.0547112462006079,0.1458966565349544,0.00303951367781155,0.0060790273556231,0.06990881458966565,0.3495440729483283,0.23600000000000002,0.32799999999999996,0.46799999999999997,0.0060790273556231,0.05167173252279635,0.00911854103343465,0.0060790273556231,0.00303951367781155,2013
2011,32,536,0.13619402985074627,0.05783582089552239,0.0018656716417910447,0.016791044776119403,0.12313432835820895,0.054104477611940295,0.014925373134328358,0.07276119402985075,0.10820895522388059,0.287,0.345,0.413,0.027985074626865673,0.013059701492537313,0.011194029850746268,0.013059701492537313,0.0018656716417910447,2013
2012,21,291,0.140893470790378,0.06529209621993128,0.0,0.013745704467353952,0.09621993127147767,0.006872852233676976,0.006872852233676976,0.0859106529209622,0.14776632302405499,0.305,0.373,0.426,0.003436426116838488,0.013745704467353952,0.013745704467353952,0.006872852233676976,0.0,2013
2013,31,143,0.0979020979020979,0.03496503496503497,0.0,0.0,0.11888111888111888,0.0,0.0,0.13986013986013987,0.20279720279720279,0.29100000000000004,0.401,0.33299999999999996,0.02097902097902098,0.02097902097902098,0.006993006993006993,0.013986013986013986,0.0,2013
2014,26,556,0.16366906474820145,0.030575539568345324,0.0,0.06654676258992806,0.210431654676259,0.017985611510791366,0.0035971223021582736,0.16546762589928057,0.17266187050359713,0.318,0.4370000000000001,0.602,0.012589928057553957,0.014388489208633094,0.0,0.01079136690647482,0.007194244604316547,2013
2015,23,106,0.04716981132075472,0.05660377358490566,0.0,0.009433962264150943,0.05660377358490566,0.009433962264150943,0.0,0.0660377358490566,0.2641509433962264,0.19399999999999998,0.255,0.28600000000000003,0.05660377358490566,0.009433962264150943,0.0,0.0,0.0,2013
2016,26,13,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.46153846153846156,0.083,0.154,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,2013
2017,29,265,0.1018867924528302,0.045283018867924525,0.0037735849056603774,0.022641509433962263,0.07924528301886792,0.01509433962264151,0.007547169811320755,0.11320754716981132,0.19622641509433963,0.261,0.35600000000000004,0.408,0.01509433962264151,0.011320754716981131,0.045283018867924525,0.007547169811320755,0.0,2013
2018,23,372,0.1424731182795699,0.03494623655913978,0.005376344086021506,0.0,0.04838709677419355,0.06989247311827956,0.01881720430107527,0.08870967741935484,0.07795698924731183,0.266,0.35200000000000004,0.32,0.008064516129032258,0.02956989247311828,0.021505376344086023,0.010752688172043012,0.0,2013
2019,25,11,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.111,0.273,0.111,0.09090909090909091,0.0,0.0,0.0,0.0,2013
2020,40,56,0.10714285714285714,0.017857142857142856,0.0,0.03571428571428571,0.14285714285714285,0.0,0.0,0.07142857142857142,0.25,0.275,0.33899999999999997,0.41200000000000003,0.017857142857142856,0.017857142857142856,0.0,0.0,0.0,2013
2021,31,344,0.10755813953488372,0.0377906976744186,0.0,0.020348837209302327,0.11627906976744186,0.011627906976744186,0.00872093023255814,0.10755813953488372,0.13953488372093023,0.272,0.358,0.386,0.020348837209302327,0.011627906976744186,0.00872093023255814,0.005813953488372093,0.005813953488372093,2013
2022,25,23,0.9565217391304348,0.0,0.0,0.0,0.08695652173913043,0.30434782608695654,0.34782608695652173,0.08695652173913043,0.391304347826087,0.2,0.304,0.2,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,2013
2023,27,476,0.13865546218487396,0.03361344537815126,0.008403361344537815,0.004201680672268907,0.07983193277310924,0.04831932773109244,0.02100840336134454,0.1092436974789916,0.13025210084033614,0.295,0.402,0.3720000000000001,0.018907563025210083,0.04201680672268908,0.01680672268907563,0.0063025210084033615,0.0021008403361344537,2013
2024,30,342,0.15204678362573099,0.043859649122807015,0.0,0.03216374269005848,0.15497076023391812,0.011695906432748537,0.0,0.1111111111111111,0.2046783625730994,0.381,0.45899999999999996,0.542,0.02631578947368421,0.014619883040935672,0.0,0.0,0.0029239766081871343,2013
2025,39,204,0.10784313725490197,0.04411764705882353,0.0,0.029411764705882353,0.17647058823529413,0.0,0.0,0.058823529411764705,0.13725490196078433,0.271,0.33,0.42,0.024509803921568627,0.024509803921568627,0.0196078431372549,0.00980392156862745,0.0,2013
2026,29,261,0.13793103448275862,0.05747126436781609,0.0,0.02681992337164751,0.09578544061302682,0.02681992337164751,0.007662835249042145,0.09578544061302682,0.20689655172413793,0.24,0.327,0.40299999999999997,0.01532567049808429,0.01532567049808429,0.038314176245210725,0.0038314176245210726,0.0,2013
2027,29,573,0.13961605584642234,0.04886561954624782,0.0,0.0506108202443281,0.17102966841186737,0.0034904013961605585,0.0017452006980802793,0.08202443280977312,0.15881326352530542,0.305,0.366,0.53,0.008726003490401396,0.012216404886561954,0.0,0.013961605584642234,0.0017452006980802793,2013
2028,25,71,0.16901408450704225,0.014084507042253521,0.0,0.0,0.07042253521126761,0.0,0.0,0.04225352112676056,0.2112676056338028,0.213,0.258,0.23,0.028169014084507043,0.014084507042253521,0.07042253521126761,0.014084507042253521,0.0,2013
2029,22,334,0.1467065868263473,0.059880239520958084,0.014970059880239521,0.008982035928143712,0.12874251497005987,0.020958083832335328,0.02694610778443114,0.09281437125748503,0.17365269461077845,0.273,0.37,0.414,0.011976047904191617,0.03592814371257485,0.03592814371257485,0.0029940119760479044,0.0,2013
2030,19,22,0.13636363636363635,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.22727272727272727,0.19,0.19,0.381,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,2013
2031,35,99,0.1111111111111111,0.050505050505050504,0.0,0.0,0.050505050505050504,0.030303030303030304,0.0,0.1414141414141414,0.1919191919191919,0.207,0.327,0.268,0.050505050505050504,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.0,2013
2032,32,63,0.3492063492063492,0.0,0.015873015873015872,0.0,0.09523809523809523,0.1746031746031746,0.015873015873015872,0.06349206349206349,0.06349206349206349,0.19,0.254,0.22399999999999998,0.06349206349206349,0.015873015873015872,0.0,0.0,0.0,2013
2033,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2013
2034,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
2035,23,422,0.13507109004739337,0.04028436018957346,0.0071090047393364926,0.016587677725118485,0.10426540284360189,0.03317535545023697,0.011848341232227487,0.07109004739336493,0.10426540284360189,0.298,0.354,0.41700000000000004,0.016587677725118485,0.011848341232227487,0.02132701421800948,0.014218009478672985,0.002369668246445498,2013
2036,31,189,0.10052910052910052,0.05291005291005291,0.0,0.031746031746031744,0.10052910052910052,0.005291005291005291,0.005291005291005291,0.1164021164021164,0.164021164021164,0.272,0.36,0.444,0.026455026455026454,0.010582010582010581,0.0,0.015873015873015872,0.005291005291005291,2013
2037,31,17,0.17647058823529413,0.0,0.0,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.0,0.23529411764705882,0.235,0.235,0.41200000000000003,0.058823529411764705,0.0,0.0,0.0,0.0,2013
2038,27,294,0.09183673469387756,0.013605442176870748,0.003401360544217687,0.0,0.061224489795918366,0.013605442176870748,0.0,0.047619047619047616,0.1292517006802721,0.239,0.278,0.261,0.02040816326530612,0.003401360544217687,0.034013605442176874,0.003401360544217687,0.0,2013
2039,26,35,0.2,0.02857142857142857,0.0,0.05714285714285714,0.05714285714285714,0.0,0.0,0.08571428571428572,0.17142857142857143,0.35700000000000004,0.47100000000000003,0.607,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.0,0.0,2013
2040,36,483,0.12836438923395446,0.049689440993788817,0.0,0.026915113871635612,0.14285714285714285,0.006211180124223602,0.002070393374741201,0.062111801242236024,0.19461697722567287,0.253,0.298,0.395,0.016563146997929608,0.004140786749482402,0.0,0.016563146997929608,0.004140786749482402,2013
2041,26,10,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.125,0.3,0.125,0.0,0.0,0.0,0.0,0.0,2013
2042,25,4,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.5,0.75,0.0,0.0,0.0,0.0,0.0,2013
2043,24,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,2013
2044,34,466,0.12017167381974249,0.02575107296137339,0.006437768240343348,0.012875536480686695,0.11802575107296137,0.008583690987124463,0.008583690987124463,0.10944206008583691,0.15879828326180256,0.284,0.366,0.376,0.01072961373390558,0.002145922746781116,0.03862660944206009,0.004291845493562232,0.0,2013
2045,28,473,0.12896405919661733,0.0507399577167019,0.0,0.03805496828752643,0.160676532769556,0.008456659619450317,0.004228329809725159,0.11416490486257928,0.1543340380549683,0.318,0.425,0.515,0.02748414376321353,0.04439746300211417,0.0,0.004228329809725159,0.0021141649048625794,2013
2046,23,16,0.1875,0.125,0.0,0.0,0.25,0.0,0.0625,0.0625,0.375,0.267,0.313,0.4,0.0,0.0,0.0,0.0,0.0,2013
2047,34,86,0.11627906976744186,0.011627906976744186,0.0,0.0,0.05813953488372093,0.03488372093023256,0.023255813953488372,0.10465116279069768,0.23255813953488372,0.23600000000000002,0.317,0.25,0.046511627906976744,0.0,0.046511627906976744,0.011627906976744186,0.0,2013
2048,23,94,0.09574468085106383,0.06382978723404255,0.0,0.010638297872340425,0.1595744680851064,0.031914893617021274,0.010638297872340425,0.11702127659574468,0.1702127659574468,0.225,0.32299999999999995,0.33799999999999997,0.0,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.010638297872340425,2013
2049,34,45,0.044444444444444446,0.0,0.0,0.022222222222222223,0.1111111111111111,0.022222222222222223,0.0,0.08888888888888889,0.37777777777777777,0.244,0.311,0.317,0.0,0.0,0.0,0.0,0.0,2013
2050,32,405,0.12839506172839507,0.027160493827160494,0.007407407407407408,0.0,0.04691358024691358,0.05925925925925926,0.022222222222222223,0.11358024691358025,0.18765432098765433,0.256,0.35700000000000004,0.307,0.007407407407407408,0.019753086419753086,0.03950617283950617,0.007407407407407408,0.0024691358024691358,2013
2051,38,222,0.07207207207207207,0.04504504504504504,0.0,0.03153153153153153,0.13063063063063063,0.0,0.0045045045045045045,0.03153153153153153,0.2927927927927928,0.213,0.244,0.36200000000000004,0.018018018018018018,0.009009009009009009,0.02252252252252252,0.0045045045045045045,0.0,2013
2052,25,111,0.15315315315315314,0.0,0.0,0.036036036036036036,0.0990990990990991,0.05405405405405406,0.009009009009009009,0.09009009009009009,0.2072072072072072,0.204,0.275,0.327,0.0,0.0,0.018018018018018018,0.009009009009009009,0.0,2013
2053,26,525,0.14285714285714285,0.03428571428571429,0.0,0.05333333333333334,0.1580952380952381,0.045714285714285714,0.015238095238095238,0.1219047619047619,0.20761904761904762,0.316,0.429,0.551,0.01904761904761905,0.045714285714285714,0.0019047619047619048,0.0038095238095238095,0.017142857142857144,2013
2054,26,85,0.11764705882352941,0.047058823529411764,0.0,0.0,0.047058823529411764,0.0,0.023529411764705882,0.15294117647058825,0.25882352941176473,0.19399999999999998,0.341,0.254,0.03529411764705882,0.023529411764705882,0.03529411764705882,0.0,0.0,2013
2055,30,476,0.13445378151260504,0.03991596638655462,0.0063025210084033615,0.018907563025210083,0.07352941176470588,0.058823529411764705,0.023109243697478993,0.10504201680672269,0.10084033613445378,0.28,0.368,0.408,0.012605042016806723,0.014705882352941176,0.023109243697478993,0.0021008403361344537,0.012605042016806723,2013
2056,20,8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,2013
2057,30,236,0.11016949152542373,0.046610169491525424,0.0,0.025423728813559324,0.11016949152542373,0.00423728813559322,0.0,0.0847457627118644,0.19915254237288135,0.289,0.36,0.433,0.029661016949152543,0.01694915254237288,0.03389830508474576,0.012711864406779662,0.0,2013
2058,23,327,0.11009174311926606,0.045871559633027525,0.0061162079510703364,0.04281345565749235,0.15902140672782875,0.0061162079510703364,0.009174311926605505,0.06116207951070336,0.25076452599388377,0.263,0.34299999999999997,0.47700000000000004,0.01834862385321101,0.04892966360856269,0.009174311926605505,0.009174311926605505,0.0,2013
2059,26,7,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,2013
2060,24,4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
2061,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2013
2062,30,397,0.0982367758186398,0.055415617128463476,0.007556675062972292,0.02518891687657431,0.1385390428211587,0.02518891687657431,0.015113350125944584,0.0906801007556675,0.13602015113350127,0.301,0.37,0.466,0.02518891687657431,0.010075566750629723,0.005037783375314861,0.007556675062972292,0.005037783375314861,2013
2063,24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
2064,25,42,0.2857142857142857,0.047619047619047616,0.023809523809523808,0.0,0.14285714285714285,0.2619047619047619,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.278,0.341,0.389,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.0,2013
2065,26,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.667,0.667,0.667,0.0,0.0,0.0,0.0,0.0,2013
2066,32,360,0.10833333333333334,0.04722222222222222,0.0,0.019444444444444445,0.10277777777777777,0.022222222222222223,0.002777777777777778,0.08055555555555556,0.23333333333333334,0.23600000000000002,0.304,0.354,0.04722222222222222,0.011111111111111112,0.002777777777777778,0.011111111111111112,0.002777777777777778,2013
2067,26,181,0.14917127071823205,0.03867403314917127,0.0055248618784530384,0.0055248618784530384,0.08839779005524862,0.011049723756906077,0.03314917127071823,0.08839779005524862,0.15469613259668508,0.21600000000000005,0.29100000000000004,0.29,0.03314917127071823,0.0055248618784530384,0.011049723756906077,0.0,0.0,2013
2068,25,252,0.10714285714285714,0.03968253968253968,0.003968253968253968,0.031746031746031744,0.1626984126984127,0.007936507936507936,0.003968253968253968,0.06746031746031746,0.12698412698412698,0.252,0.313,0.41200000000000003,0.031746031746031744,0.015873015873015872,0.011904761904761904,0.007936507936507936,0.0,2013
2069,25,114,0.18421052631578946,0.02631578947368421,0.017543859649122806,0.008771929824561403,0.09649122807017543,0.05263157894736842,0.03508771929824561,0.07894736842105263,0.19298245614035087,0.34,0.391,0.44,0.008771929824561403,0.0,0.03508771929824561,0.008771929824561403,0.0,2013
2070,27,87,0.06896551724137931,0.011494252873563218,0.0,0.0,0.05747126436781609,0.0,0.0,0.04597701149425287,0.16091954022988506,0.222,0.267,0.235,0.04597701149425287,0.011494252873563218,0.011494252873563218,0.0,0.0,2013
2071,29,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.087,0.087,0.087,0.0,0.0,0.041666666666666664,0.0,0.0,2013
2072,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
2073,30,305,0.12131147540983607,0.029508196721311476,0.006557377049180328,0.02622950819672131,0.1180327868852459,0.04590163934426229,0.003278688524590164,0.08196721311475409,0.16393442622950818,0.263,0.331,0.405,0.013114754098360656,0.009836065573770493,0.03934426229508197,0.009836065573770493,0.006557377049180328,2013
2074,31,434,0.12903225806451613,0.04608294930875576,0.002304147465437788,0.041474654377880185,0.16129032258064516,0.009216589861751152,0.009216589861751152,0.14746543778801843,0.18202764976958524,0.292,0.39399999999999996,0.501,0.01152073732718894,0.002304147465437788,0.0,0.013824884792626729,0.01152073732718894,2013
2075,36,326,0.07668711656441718,0.04294478527607362,0.003067484662576687,0.009202453987730062,0.0736196319018405,0.009202453987730062,0.012269938650306749,0.11349693251533742,0.1441717791411043,0.25,0.34600000000000003,0.341,0.018404907975460124,0.015337423312883436,0.015337423312883436,0.009202453987730062,0.0,2013
2076,40,21,0.047619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.23809523809523808,0.105,0.15,0.263,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,2013
2077,20,28,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.10714285714285714,0.32142857142857145,0.2,0.28600000000000003,0.2,0.0,0.0,0.0,0.0,0.0,2013
2078,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
2079,22,104,0.08653846153846154,0.038461538461538464,0.0,0.009615384615384616,0.07692307692307693,0.0,0.0,0.038461538461538464,0.16346153846153846,0.209,0.27,0.28600000000000003,0.009615384615384616,0.038461538461538464,0.038461538461538464,0.009615384615384616,0.0,2012
2080,24,238,0.12184873949579832,0.046218487394957986,0.008403361344537815,0.008403361344537815,0.09243697478991597,0.01680672268907563,0.012605042016806723,0.07563025210084033,0.09663865546218488,0.271,0.336,0.371,0.008403361344537815,0.012605042016806723,0.025210084033613446,0.004201680672268907,0.0,2012
2081,29,278,0.0539568345323741,0.01079136690647482,0.0035971223021582736,0.02158273381294964,0.1079136690647482,0.0035971223021582736,0.0,0.08992805755395683,0.16906474820143885,0.25,0.322,0.34299999999999997,0.03237410071942446,0.007194244604316547,0.007194244604316547,0.0035971223021582736,0.0,2012
2082,23,84,0.16666666666666666,0.023809523809523808,0.0,0.0,0.05952380952380952,0.09523809523809523,0.03571428571428571,0.07142857142857142,0.15476190476190477,0.22699999999999998,0.289,0.253,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.0,2012
2083,21,357,0.12885154061624648,0.03081232492997199,0.0196078431372549,0.0,0.0896358543417367,0.06722689075630252,0.01680672268907563,0.05042016806722689,0.12885154061624648,0.235,0.281,0.314,0.014005602240896359,0.008403361344537815,0.05322128851540616,0.0056022408963585435,0.0028011204481792717,2012
2084,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
2085,21,173,0.16184971098265896,0.046242774566473986,0.0,0.0,0.08092485549132948,0.05202312138728324,0.046242774566473986,0.04046242774566474,0.09826589595375723,0.266,0.317,0.318,0.04046242774566474,0.028901734104046242,0.03468208092485549,0.005780346820809248,0.0,2012
2086,24,8,0.375,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,2012
